DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Will Power,3667,0,0.31304347826086953,0.21708937198067635,0.30208106729273776,0.15,0,1674.1617268903137,1,Team Penske,28,0.2231256666039275,0.30923848859632613,0.2,1779.3386432466511,GMR Grand Prix,Indianapolis Motor Speedway,3,Road,1,7/4/2020,"Saturday, July 4, 2020",5741,IR-18 Era 2018-2023,1,Running,0,26,20,0.76
Josef Newgarden,4215,0,0.20986260116694902,0.6352225672877846,0.36061611538728244,0.05,0,1785.329290971261,6,Team Penske,28,0.2231256666039275,0.30923848859632613,0.2,1779.3386432466511,GMR Grand Prix,Indianapolis Motor Speedway,3,Road,1,7/4/2020,"Saturday, July 4, 2020",5741,IR-18 Era 2018-2023,1,Running,0,26,7,0.24
Simon Pagenaud,4276,0,0.14647092038396387,0.2412008281573499,0.2522967745450583,0,0.16666666666666666,1786.689904511828,20,Team Penske,28,0.2231256666039275,0.30923848859632613,0.2,1779.3386432466511,GMR Grand Prix,Indianapolis Motor Speedway,3,Road,1,7/4/2020,"Saturday, July 4, 2020",5741,IR-18 Era 2018-2023,1,Running,0,26,3,0.08
Charlie Kimball,4144,0,0.5598471673254283,0.4202741702741703,0.5019631647125253,0.1,0,1491.811945829627,22,A.J. Foyt Enterprises,1,0.5329237718802935,0.6531696162130944,0.25,1428.8870870407393,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,11,0.45454545454545453
Dalton Kellett,4416,1,0.8,,0.8,0,,1485.483026304683,23,A.J. Foyt Enterprises,1,0.5329237718802935,0.6531696162130944,0.25,1428.8870870407393,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,20,0.8636363636363636
Marco Andretti,3608,0,0.5888921513269338,0.7070887445887446,0.5259231830970962,0.1,0.25,1501.153103174698,10,Andretti Global,3,0.4851594202898551,0.46886147869843525,0.5,1565.8299071207646,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,DNF,1,23,22,0.9545454545454546
Ryan Hunter-Reay,3645,0,0.45634255599472995,0.3232142857142857,0.30792159531289964,0.15,0,1614.9767608680208,3,Andretti Global,3,0.4851594202898551,0.46886147869843525,0.5,1565.8299071207646,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,4,0.13636363636363635
Zach Veach,4235,0,0.5926316581968756,0.8636363636363636,0.7203034694773826,0.15,0,1498.2955576985619,20,Andretti Global,3,0.4851594202898551,0.46886147869843525,0.5,1565.8299071207646,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,16,0.6818181818181818
Colton Herta,4511,0,0.17963711650668174,0.3181818181818182,0.40454618650270824,0.3,0,1606.770504817433,7,Andretti Global,3,0.4851594202898551,0.46886147869843525,0.5,1565.8299071207646,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,5,0.18181818181818182
Alexander Rossi,4587,0,0.4896849237718802,0.48712121212121207,0.3829647164429773,0.05,0,1691.6906599825586,11,Andretti Global,3,0.4851594202898551,0.46886147869843525,0.5,1565.8299071207646,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,19,0.8181818181818182
Pato O'Ward,4559,0,0.516154338,0.7272727272727273,0.5132894158981115,0,0,1532.6812017488007,12,Arrow McLaren,4,0.5899518162996424,0.5390230971037607,0.4,1492.5718375148263,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,8,0.3181818181818182
Oliver Askew,4616,1,0.6739130434782609,,1,0.5,,1487.157475287592,21,Arrow McLaren,4,0.5899518162996424,0.5390230971037607,0.4,1492.5718375148263,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,15,0.6363636363636364
Max Chilton,4558,0,0.5754300771692076,0.6784632034632034,0.6711697722567288,0.05,0,1437.6857044689455,18,Carlin,7,0.45336156597026156,0.6973131940523245,0.1,1458.9509266450104,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,17,0.7272727272727273
Scott Dixon,3628,0,0.33470732166384337,0.3181818181818182,0.2329525064307673,0.15,0.25,1782.9751112730912,9,Chip Ganassi Racing,9,0.39482251082251085,0.40025375389505824,0.35,1669.4400998498163,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,1,0
Felix Rosenqvist,4588,0,0.4163290043290043,0.22727272727272727,0.33803359683794465,0.21052631578947367,0,1583.3821489374043,8,Chip Ganassi Racing,9,0.39482251082251085,0.40025375389505824,0.35,1669.4400998498163,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,18,0.7727272727272727
Marcus Ericsson,4905,0,0.5310973084886129,0.5454545454545454,0.5785431959345003,0.16666666666666666,0,1508.3779473051732,13,Chip Ganassi Racing,9,0.39482251082251085,0.40025375389505824,0.35,1669.4400998498163,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,10,0.4090909090909091
Santino Ferrucci,4897,0,0.611939018,0.8181818181818182,0.6399874835309618,0.15,0,1523.422326145066,6,Dale Coyne Racing,11,0.6217865612648221,0.6003814945119292,0.3,1505.8103007603086,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,6,0.22727272727272727
Alex Palou,4931,1,0.8382608695652174,,0.72,0.5,,1469.508234,14,Dale Coyne Racing,11,0.6217865612648221,0.6003814945119292,0.3,1505.8103007603086,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,3,0.090909091
Conor Daly,4218,0,0.5435241859589686,0.8261904761904761,0.6443563546960286,0.15,0.5,1519.979218471076,19,Ed Carpenter Racing,15,0.5287747035573122,0.5942575785254813,0.4,1488.865479609089,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,DNF,1,23,21,0.9090909090909091
Rinus VeeKay,4614,1,0.5365217391304348,,0.16,0.5,,1507.891999705436,16,Ed Carpenter Racing,15,0.5287747035573122,0.5942575785254813,0.4,1488.865479609089,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,13,0.5454545454545454
Jack Harvey,4505,0,0.6604110671936759,0.6363636363636364,0.6048863455385194,0.1,0,1475.154977936598,2,Meyer Shank Racing,19,0.6604110671936759,0.5821816984069949,0.15789473684210525,1447.4249004230992,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,DNF,1,23,23,1
Graham Rahal,3668,0,0.6046873706004141,0.20221861471861471,0.39622457252892035,0.2,0,1600.9574276408564,4,Rahal Letterman Lanigan Racing,24,0.6369365706757011,0.4357315389924085,0.55,1537.7517077528817,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,7,0.2727272727272727
Takuma Sato,3811,0,0.5731857707509882,0.5518398268398268,0.5766076918250831,0.3,0,1499.2756772176467,15,Rahal Letterman Lanigan Racing,24,0.6369365706757011,0.4357315389924085,0.55,1537.7517077528817,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,9,0.36363636363636365
Will Power,3667,0,0.4650434782608695,0.31136363636363634,0.31382257838779576,0.15,0.25,1647.2513502940747,5,Team Penske,28,0.27607804755630844,0.310540066,0.2,1778.3425217725653,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,2,0.045454545454545456
Josef Newgarden,4215,0,0.2197673630717109,0.11856060606060606,0.3575233944799162,0.05,0,1783.8120451894936,1,Team Penske,28,0.27607804755630844,0.310540066,0.2,1778.3425217725653,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,14,0.5909090909090909
Simon Pagenaud,4276,0,0.1434233013363448,0.33944805194805194,0.24787890853108244,0,0,1795.3285459487063,17,Team Penske,28,0.27607804755630844,0.310540066,0.2,1778.3425217725653,REV Group Grand Prix Race 1,Road America,14,Road,1,7/11/2020,"Saturday, July 11, 2020",5742,IR-18 Era 2018-2023,1,Running,0,23,12,0.5
Charlie Kimball,4144,0,0.5174229249011858,0.42884199134199136,0.5006083729934662,0.1,0,1501.1006085030217,13,A.J. Foyt Enterprises,1,0.5790276679841897,0.6533176485350398,0.25,1428.2247332190134,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,10,0.4090909090909091
Dalton Kellett,4416,1,0.8318181818181818,0.8636363636363636,0.8318181818181818,0,0,1469.1362375964338,23,A.J. Foyt Enterprises,1,0.5790276679841897,0.6533176485350398,0.25,1428.2247332190134,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,20,0.8636363636363636
Marco Andretti,3608,0,0.6940869565217391,0.7565800865800866,0.5366387398833051,0.15,0.4,1477.6300361929639,19,Andretti Global,3,0.5027351778656126,0.47100357809461074,0.55,1560.912927278637,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,19,0.8181818181818182
Ryan Hunter-Reay,3645,0,0.4169486166007905,0.28584415584415584,0.3036326463391681,0.15,0,1633.7706835082652,4,Andretti Global,3,0.5027351778656126,0.47100357809461074,0.55,1560.912927278637,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,DNF,1,23,22,0.9545454545454546
Zach Veach,4235,0,0.6051857707509881,0.8030303030303031,0.7178981389986825,0.15,0,1492.4759804225298,17,Andretti Global,3,0.5027351778656126,0.47100357809461074,0.55,1560.912927278637,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,16,0.6818181818181818
Colton Herta,4511,0,0.1398102766798419,0.25,0.3822733860342556,0.3,0,1623.369837571964,2,Andretti Global,3,0.5027351778656126,0.47100357809461074,0.55,1560.912927278637,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,5,0.18181818181818182
Alexander Rossi,4587,0,0.5390355731225297,0.5533333333333333,0.3990838683592307,0.05,0,1660.4616910839472,10,Andretti Global,3,0.5027351778656126,0.47100357809461074,0.55,1560.912927278637,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,3,0.090909091
Pato O'Ward,4559,0,0.45598117824204787,0.5227272727272727,0.48541690193864107,0,0,1547.110500355271,1,Arrow McLaren,4,0.561596838,0.5374397542875803,0.4,1498.1803898252929,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,2,0.045454545454545456
Oliver Askew,4616,1,0.6613965744400527,0.6363636363636364,0.8181818181818181,0.3333333333333333,0,1485.2118919613335,18,Arrow McLaren,4,0.561596838,0.5374397542875803,0.4,1498.1803898252929,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,DNF,1,23,21,0.9090909090909091
Max Chilton,4558,0,0.5970750988142293,0.6882251082251083,0.6732476594795436,0.05,0,1434.0689616860946,21,Carlin,7,0.5083399209486166,0.699310496,0.1,1450.910808351327,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,15,0.6363636363636364
Scott Dixon,3628,0,0.1537549407114624,0.2545454545454545,0.2271286937699981,0.15,0.2,1797.5356735253072,6,Chip Ganassi Racing,9,0.33551515151515154,0.40009589489616665,0.35,1668.2705490279166,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,12,0.5
Felix Rosenqvist,4588,0,0.4756363636363636,0.5,0.38633289415898114,0.2,0,1564.2196398198932,7,Chip Ganassi Racing,9,0.33551515151515154,0.40009589489616665,0.35,1668.2705490279166,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,1,0
Marcus Ericsson,4905,0,0.5081535855448899,0.4772727272727273,0.5573616600790514,0.15789473684210525,0,1519.132314161128,16,Chip Ganassi Racing,9,0.33551515151515154,0.40009589489616665,0.35,1668.2705490279166,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,4,0.13636363636363635
Santino Ferrucci,4897,0,0.6288221343873517,0.5227272727272727,0.6024679602347587,0.15,0,1544.4890719838102,11,Dale Coyne Racing,11,0.553604743,0.5893492298764038,0.3,1531.8148960683152,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,6,0.22727272727272727
Alex Palou,4931,1,0.5891436100131752,0.090909091,0.40545454545454546,0.3333333333333333,0,1503.9800401813475,3,Dale Coyne Racing,11,0.553604743,0.5893492298764038,0.3,1531.8148960683152,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,7,0.2727272727272727
Conor Daly,4218,0,0.6777233201581028,0.8538239538239538,0.6599289755427862,0.15,0.6666666666666666,1497.7134998559313,20,Ed Carpenter Racing,15,0.5742292490118576,0.5980580113468312,0.4,1473.4022525066096,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,18,0.7727272727272727
Rinus VeeKay,4614,1,0.5394993412384717,0.5454545454545454,0.3527272727272727,0.3333333333333333,0,1509.9616742103174,15,Ed Carpenter Racing,15,0.5742292490118576,0.5980580113468312,0.4,1473.4022525066096,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,14,0.5909090909090909
Jack Harvey,4505,0,0.7785928853754941,0.8181818181818181,0.6331087494286252,0.15,0.5,1450.965440297588,9,Meyer Shank Racing,19,0.7785928853754941,0.61699989,0.2,1429.5098490181188,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,17,0.7272727272727273
Graham Rahal,3668,0,0.49732806324110673,0.21632034632034633,0.3931371400338791,0.2,0,1612.2471717269962,5,Rahal Letterman Lanigan Racing,24,0.6196205533596838,0.4327927959721438,0.5,1556.153197992911,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,DNF,1,23,23,1
Takuma Sato,3811,0,0.645913043,0.5141991341991342,0.5712834086203651,0.25,0,1513.7344098809378,12,Rahal Letterman Lanigan Racing,24,0.6196205533596838,0.4327927959721438,0.5,1556.153197992911,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,8,0.3181818181818182
Will Power,3667,0,0.27413438735177864,0.2581818181818182,0.3071133775644645,0.15,0.2,1669.103163615465,8,Team Penske,28,0.2534229249011858,0.3122462611362068,0.2,1776.4951652009595,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,11,0.45454545454545453
Josef Newgarden,4215,0,0.28080632411067197,0.21303030303030304,0.3633580368906456,0.05,0,1760.5004092343904,14,Team Penske,28,0.2534229249011858,0.3122462611362068,0.2,1776.4951652009595,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,9,0.36363636363636365
Simon Pagenaud,4276,0,0.2053280632411067,0.37155844155844153,0.25418193581780535,0,0,1777.104012443226,22,Team Penske,28,0.2534229249011858,0.3122462611362068,0.2,1776.4951652009595,REV Group Grand Prix Race 2,Road America,14,Road,1,7/12/2020,"Sunday, July 12, 2020",5748,IR-18 Era 2018-2023,1,Running,0,23,13,0.5454545454545454
Tony Kanaan,3648,0,0.3944099378881988,0.4182786157941437,0.3589448396248502,0.05,0.14285714285714285,1515.3578103408456,19,A.J. Foyt Enterprises,1,0.6244822134387351,0.6446367027723072,0.2,1432.9299407612255,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,DNF,1,23,18,0.7727272727272727
Charlie Kimball,4144,0,0.5174229249011859,0.5945824706694273,0.5355991494918125,0.1,0.16666666666666666,1512.5346502882687,15,A.J. Foyt Enterprises,1,0.6244822134387351,0.6446367027723072,0.2,1432.9299407612255,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,17,0.7272727272727273
Marco Andretti,3608,0,0.7486324110671937,0.6434191067731441,0.48532651733208465,0.15,0.2857142857142857,1464.9068716942052,20,Andretti Global,3,0.5118260869565218,0.4770835112218993,0.55,1561.7035658146126,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,DNF,1,23,22,0.9545454545454546
Ryan Hunter-Reay,3645,0,0.45331225296442684,0.39464655427388345,0.4635956214164061,0.15,0.2857142857142857,1598.6174518991734,12,Andretti Global,3,0.5118260869565218,0.4770835112218993,0.55,1561.7035658146126,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,16,0.6818181818181818
Zach Veach,4235,0,0.5506403162055336,0.5952380952380952,0.5841614001940089,0.15,0,1487.2043827398315,22,Andretti Global,3,0.5118260869565218,0.4770835112218993,0.55,1561.7035658146126,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,DNF,1,23,23,1
Colton Herta,4511,0,0.148901186,0.8095238095238095,0.6625258799171843,0.3,1,1638.5654061092841,4,Andretti Global,3,0.5118260869565218,0.4770835112218993,0.55,1561.7035658146126,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,DNF,1,23,20,0.8636363636363636
Alexander Rossi,4587,0,0.5390355731225297,0.3392857142857143,0.34731718344667306,0.05,0,1678.3309095736563,5,Andretti Global,3,0.5118260869565218,0.4770835112218993,0.55,1561.7035658146126,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,6,0.22727272727272727
Pato O'Ward,4559,0,0.3698339920948617,,0.4782608695652174,0,,1577.7584073408614,8,Arrow McLaren,4,0.4797786561264822,0.5516467747081479,0.4,1508.7370444831708,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,4,0.13636363636363635
Oliver Askew,4616,1,0.7233201581027668,,0.34782608695652173,0.5,,1466.021320967598,14,Arrow McLaren,4,0.4797786561264822,0.5516467747081479,0.4,1508.7370444831708,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,3,0.090909091
Conor Daly,4218,0,0.6504505928853754,0.8079365079365078,0.6179908557625948,0.15,0.6666666666666666,1486.1695459606728,1,Carlin,7,0.5492490118577075,0.5967617753623188,0.1,1448.7540405387042,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,8,0.3181818181818182
Scott Dixon,3628,0,0.11739130434782605,0.36440402247855663,0.30326775557422425,0.15,0,1779.1620776276986,17,Chip Ganassi Racing,9,0.3052121212121212,0.42984886453537036,0.35,1683.2154230826877,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,2,0.045454545454545456
Felix Rosenqvist,4588,0,0.4665454545454546,0.6190476190476191,0.7148140959282263,0.2,0,1596.2551250822826,7,Chip Ganassi Racing,9,0.3052121212121212,0.42984886453537036,0.35,1683.2154230826877,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,14,0.5909090909090909
Marcus Ericsson,4905,0,0.39256916996047436,0.47619047619047616,0.5783514492753623,0.15,0,1546.4403706674104,10,Chip Ganassi Racing,9,0.3052121212121212,0.42984886453537036,0.35,1683.2154230826877,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,9,0.36363636363636365
Santino Ferrucci,4897,0,0.5288221343873518,0.5238095238095238,0.3349076949620428,0.15,0,1563.7335976081495,11,Dale Coyne Racing,11,0.4945138339920948,0.6681187107784404,0.25,1550.659201746092,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,13,0.5454545454545454
Alex Palou,4931,1,0.5100395256916996,,0.9565217391304348,0.25,,1523.8902100436871,18,Dale Coyne Racing,11,0.4945138339920948,0.6681187107784404,0.25,1550.659201746092,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,11,0.45454545454545453
Ed Carpenter,3620,0,0.37763975155279506,0.45479148181011536,0.4866159512103308,0.25,0.14285714285714285,1593.9378125782646,16,Ed Carpenter Racing,15,0.6287747035573121,0.42694169960474304,0.35,1459.028385493327,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,15,0.6363636363636364
Rinus VeeKay,4614,1,0.5523517786561265,,0.9130434782608695,0.25,,1508.9848816063502,13,Ed Carpenter Racing,15,0.6287747035573121,0.42694169960474304,0.35,1459.028385493327,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,DNF,1,23,19,0.8181818181818182
Jack Harvey,4505,0,0.7604110671936759,,0.6708559782608696,0.15,,1446.299244422872,9,Meyer Shank Racing,19,0.7604110671936759,0.6708559782608696,0.15,1412.7962434961253,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,7,0.2727272727272727
Graham Rahal,3668,0,0.4973280632411067,0.3033422064477965,0.4752565899106196,0.25,0,1576.044325311239,21,Rahal Letterman Lanigan Racing,24,0.5878023715415021,0.5043835616045319,0.5,1541.2784358596957,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,12,0.5
Takuma Sato,3811,0,0.5822766798418973,0.7093315587104406,0.6146980714584108,0.2,0.5714285714285714,1529.8810639755297,6,Rahal Letterman Lanigan Racing,24,0.5878023715415021,0.5043835616045319,0.5,1541.2784358596957,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,10,0.4090909090909091
Will Power,3667,0,0.3650434782608696,0.40119787045252886,0.33170987063484414,0.15,0,1662.9869778670384,3,Team Penske,28,0.31402898550724634,0.29377620748080713,0.2,1774.7724872134595,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,DNF,1,23,21,0.9090909090909091
Josef Newgarden,4215,0,0.31716996047430834,0.15609287193138124,0.32253796486299136,0.05,0,1753.2818391720402,2,Team Penske,28,0.31402898550724634,0.29377620748080713,0.2,1774.7724872134595,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,5,0.18181818181818182
Simon Pagenaud,4276,0,0.25987351778656126,0.31112097012718126,0.2855541573131711,0,0,1757.1316691037957,23,Team Penske,28,0.31402898550724634,0.29377620748080713,0.2,1774.7724872134595,Iowa INDYCAR 250s Race 1,Iowa Speedway,5,Oval,0,7/18/2020,"Saturday, July 18, 2020",5751,IR-18 Era 2018-2023,1,Running,0,23,1,0
Tony Kanaan,3648,0,0.48228872576698667,0.4625846979107848,0.36879680231776507,0.1,0.25,1503.2475823649038,8,A.J. Foyt Enterprises,1,0.639699605,0.6471453527062999,0.25,1415.9497208352345,Iowa INDYCAR 250s Race 2,Iowa Speedway,5,Oval,0,7/19/2020,"Sunday, July 19, 2020",5754,IR-18 Era 2018-2023,1,Running,0,23,11,0.45454545454545453
Charlie Kimball,4144,0,0.5411383399209486,0.6135382216127557,0.5402741148035421,0.1,0.14285714285714285,1503.5822108065327,11,A.J. Foyt Enterprises,1,0.639699605,0.6471453527062999,0.25,1415.9497208352345,Iowa INDYCAR 250s Race 2,Iowa Speedway,5,Oval,0,7/19/2020,"Sunday, July 19, 2020",5754,IR-18 Era 2018-2023,1,Running,0,23,16,0.6818181818181818
