BestLapTime,LapsComplete,Status,PositionStart,DriverID,TeamID,TrackID,TrackType,PositionFinish,,,
00:40.4,200,0,15,4897,8,4,0,10,,,
00:40.6,200,0,30,9999,3,4,0,11,,,
00:40.7,200,0,17,9999,1,4,0,12,,,
00:40.4,200,0,14,4215,11,4,0,13,,,
00:40.6,200,0,21,3668,10,4,0,14,,,
00:40.2,200,0,11,3667,11,4,0,15,,,
00:40.5,200,0,13,4636,5,4,0,16,,,
00:40.5,200,0,28,4623,1,4,0,17,,,
00:40.5,200,0,31,4938,10,4,0,18,,,
00:40.2,200,0,4,9999,6,4,0,19,,,
00:40.9,200,0,24,4940,2,4,0,20,,,
00:40.3,200,0,1,3628,4,4,0,21,,,
00:40.5,200,0,23,9999,2,4,0,22,,,
00:40.4,199,1,22,9999,8,4,0,23,,,
00:41.0,199,0,32,9999,10,4,0,24,,,
00:40.3,199,0,10,9999,5,4,0,25,,,
00:41.1,198,0,29,9999,1,4,0,27,,,
00:40.7,193,1,12,9999,4,4,0,28,,,
00:40.5,150,1,26,4932,11,4,0,29,,,
00:41.4,129,1,25,4511,2,4,0,30,,,
00:40.7,105,1,9,9999,2,4,0,31,,,
00:40.7,68,1,19,4939,7,4,0,32,,,
00:40.5,38,1,3,4614,6,4,0,33,,,
01:11.7,75,0,14,4511,2,3,1,1,,,
01:12.6,75,0,20,9999,8,3,1,2,,,
01:12.7,75,0,1,3667,11,3,1,3,,,
01:12.8,75,0,18,4905,4,3,1,4,,,
01:11.9,75,0,4,4218,6,3,1,5,,,
01:12.1,75,0,6,4588,3,3,1,6,,,
01:12.5,75,0,13,9999,5,3,1,7,,,
01:13.0,75,0,7,4939,7,3,1,8,,,
01:12.9,75,0,8,4938,10,3,1,9,,,
01:12.2,75,0,21,3628,4,3,1,10,,,
01:12.7,75,0,16,4587,2,3,1,11,,,
01:13.4,75,0,24,4636,5,3,1,12,,,
01:11.9,75,0,9,9999,10,3,1,13,,,
01:12.6,75,0,19,9999,8,3,1,14,,,
01:12.9,75,0,25,9999,1,3,1,15,,,
01:13.0,75,0,12,3668,10,3,1,16,,,
01:12.7,74,0,10,9999,2,3,1,17,,,
01:11.9,74,0,2,4931,4,3,1,18,,,
01:12.0,74,0,5,4559,3,3,1,19,,,
01:12.1,74,0,11,4932,11,3,1,20,,,
01:12.0,73,0,17,4940,2,3,1,21,,,
01:13.7,73,0,27,9999,4,3,1,22,,,
01:12.8,73,0,15,4614,6,3,1,23,,,
01:12.8,72,1,23,9999,3,3,1,24,,,
01:12.1,60,0,3,4215,11,3,1,25,,,
01:12.3,53,1,22,4623,1,3,1,26,,,
01:12.9,34,1,26,9999,1,3,1,27,,,
01:09.0,90,0,2,4559,3,1,1,1,,,
01:08.2,90,0,3,4931,4,1,1,2,,,
01:08.9,90,0,1,4614,6,1,1,3,,,
01:09.2,90,0,19,3667,11,1,1,4,,,
01:09.2,90,0,13,3628,4,1,1,5,,,
01:09.4,90,0,4,4932,11,1,1,6,,,
01:08.3,90,0,8,9999,2,1,1,7,,,
01:09.5,90,0,9,3668,10,1,1,8,,,
01:09.6,90,0,5,4587,2,1,1,9,,,
01:08.4,90,0,10,4511,2,1,1,10,,,
01:09.3,90,0,24,9999,8,1,1,11,,,
01:08.7,90,0,12,4905,4,1,1,12,,,
01:09.5,90,0,17,9999,5,1,1,13,,,
01:08.6,90,0,7,4215,11,1,1,14,,,
01:09.2,90,0,14,4938,10,1,1,15,,,
01:09.6,90,0,6,4588,3,1,1,16,,,
01:09.4,90,0,20,4940,2,1,1,17,,,
01:08.8,90,0,15,9999,10,1,1,18,,,
01:09.1,90,0,22,4218,6,1,1,19,,,
01:09.9,90,0,18,4636,5,1,1,20,,,
01:08.8,90,0,16,9999,8,1,1,21,,,
01:09.1,89,0,21,4623,1,1,1,22,,,
01:09.5,89,0,23,9999,1,1,1,23,,,
01:09.5,89,0,26,9999,4,1,1,24,,,
01:09.6,88,0,11,4939,7,1,1,25,,,
01:10.3,88,0,25,9999,1,1,1,26,,,
01:07.4,85,0,2,4215,11,6,2,1,,,
01:07.5,85,0,6,9999,2,6,2,2,,,
01:07.2,85,0,3,4931,4,6,2,3,,,
01:07.3,85,0,7,3667,11,6,2,4,,,
01:07.7,85,0,11,4559,3,6,2,5,,,
01:07.5,85,0,16,3628,4,6,2,6,,,
01:07.6,85,0,13,3668,10,6,2,7,,,
01:07.7,85,0,5,4587,2,6,2,8,,,
01:07.5,85,0,14,9999,8,6,2,9,,,
01:07.9,85,0,12,4623,1,6,2,10,,,
01:08.0,85,0,4,4588,3,6,2,11,,,
01:07.9,85,0,17,4218,6,6,2,12,,,
01:08.2,85,0,15,4614,6,6,2,13,,,
01:08.0,85,0,9,4932,11,6,2,14,,,
01:08.2,85,0,20,9999,10,6,2,15,,,
01:08.8,84,0,26,9999,1,6,2,16,,,
01:08.0,83,1,22,9999,5,6,2,17,,,
01:07.5,83,0,19,4938,10,6,2,18,,,
01:07.7,81,0,10,9999,8,6,2,19,,,
01:08.3,73,1,25,9999,4,6,2,20,,,
01:07.8,72,1,18,4636,5,6,2,21,,,
01:07.3,66,1,8,4905,4,6,2,22,,,
01:07.3,55,1,1,4511,2,6,2,23,,,
01:07.9,55,1,21,4939,7,6,2,24,,,
01:08.4,35,1,23,4940,2,6,2,25,,,
01:08.8,5,1,24,9999,1,6,2,26,,,
00:23.8,248,0,7,4215,11,15,0,1,,,
00:23.8,248,0,2,4932,11,15,0,2,,,
00:23.7,248,0,14,4905,4,15,0,3,,,
00:23.7,248,0,4,3667,11,15,0,4,,,
00:23.6,248,0,5,3628,4,15,0,5,,,
00:23.6,248,0,18,9999,4,15,0,6,,,
00:23.9,248,0,11,4931,4,15,0,7,,,
00:23.9,248,0,15,9999,8,15,0,8,,,
00:24.0,248,0,27,4897,10,15,0,9,,,
00:23.9,248,0,8,4614,6,15,0,10,,,
00:23.9,248,0,19,4636,5,15,0,11,,,
00:23.7,247,0,9,4511,2,15,0,12,,,
00:24.0,247,0,21,9999,6,15,0,13,,,
00:24.1,247,0,25,9999,1,15,0,14,,,
00:23.5,247,0,10,4559,3,15,0,15,,,
00:24.0,247,0,20,4939,7,15,0,16,,,
00:24.2,246,0,22,9999,1,15,0,17,,,
00:23.9,245,0,16,4218,6,15,0,18,,,
00:23.8,233,1,24,4938,10,15,0,19,,,
00:23.7,140,1,3,9999,5,15,0,20,,,
00:23.5,138,1,1,4588,3,15,0,21,,,
00:23.8,128,1,26,3668,10,15,0,22,,,
00:23.6,128,1,6,9999,8,15,0,23,,,
00:23.8,128,1,17,4940,2,15,0,24,,,
00:23.8,113,1,23,4623,1,15,0,25,,,
00:23.8,103,1,13,9999,2,15,0,26,,,
00:23.9,11,1,12,4587,2,15,0,27,,,
01:01.5,100,0,1,4932,11,14,2,1,,,
01:01.9,100,0,10,4931,4,14,2,2,,,
01:01.5,100,0,2,3667,11,14,2,3,,,
01:01.7,100,0,3,4511,2,14,2,4,,,
01:02.1,100,0,5,9999,2,14,2,5,,,
01:02.0,100,0,4,4614,6,14,2,6,,,
01:01.9,100,0,11,3668,10,14,2,7,,,
01:01.4,100,0,7,3628,4,14,2,8,,,
01:01.6,100,0,8,4905,4,14,2,9,,,
01:02.0,100,0,22,9999,5,14,2,10,,,
01:02.0,100,0,15,4938,10,14,2,11,,,
01:01.7,100,0,16,4559,3,14,2,12,,,
01:02.1,100,0,23,9999,10,14,2,13,,,
01:02.1,100,0,17,9999,8,14,2,14,,,
01:01.9,100,0,6,9999,8,14,2,15,,,
01:01.8,100,0,9,4215,11,14,2,16,,,
01:01.8,100,0,21,4588,3,14,2,17,,,
01:02.0,100,0,12,4623,1,14,2,18,,,
01:02.1,100,0,19,4939,7,14,2,19,,,
01:01.9,100,0,13,4587,2,14,2,20,,,
01:01.0,100,0,20,4218,6,14,2,21,,,
01:01.9,100,0,18,4940,2,14,2,22,,,
01:02.3,99,0,26,9999,4,14,2,23,,,
01:03.2,97,0,25,9999,1,14,2,24,,,
01:02.1,62,1,14,9999,1,14,2,25,,,
01:02.5,23,1,24,4636,5,14,2,26,,,
01:09.6,85,0,14,4511,2,6,2,1,,,
01:09.7,85,0,1,4215,11,6,2,2,,,
01:09.7,85,0,2,3628,4,6,2,3,,,
01:09.7,85,0,10,4931,4,6,2,4,,,
01:09.6,85,0,4,9999,11,6,2,5,,,
01:09.9,85,0,15,4587,2,6,2,6,,,
01:09.8,85,0,25,9999,8,6,2,7,,,
01:09.9,85,0,22,9999,1,6,2,8,,,
01:09.9,85,0,16,9999,10,6,2,9,,,
01:09.8,85,0,12,3667,11,6,2,10,,,
01:09.4,85,0,13,4932,11,6,2,11,,,
01:10.2,85,0,9,9999,5,6,2,12,,,
01:09.8,85,0,5,4588,3,6,2,13,,,
01:10.2,85,0,7,9999,2,6,2,14,,,
01:09.4,85,0,19,3668,10,6,2,16,,,
01:10.5,85,0,27,9999,4,6,2,17,,,
01:10.3,85,0,20,9999,1,6,2,18,,,
01:10.3,85,0,26,9999,1,6,2,19,,,
01:09.6,85,0,3,9999,8,6,2,20,,,
01:09.5,84,0,21,4218,6,6,2,21,,,
01:10.2,83,0,28,9999,10,6,2,22,,,
01:09.7,83,0,11,9999,2,6,2,23,,,
01:09.7,75,1,6,9999,5,6,2,24,,,
01:10.7,48,1,24,4614,6,6,2,25,,,
01:10.5,47,1,18,4939,7,6,2,26,,,
01:09.1,43,1,8,4559,3,6,2,27,,,
01:10.4,25,1,17,4905,4,6,2,28,,,
01:13.6,95,0,1,4511,2,18,1,1,,,
01:13.1,95,0,4,4931,4,18,1,2,,,
01:13.5,95,0,13,9999,5,18,1,3,,,
01:14.1,95,0,12,3668,10,18,1,4,,,
01:13.9,95,0,6,4559,3,18,1,5,,,
01:14.0,95,0,7,4905,4,18,1,6,,,
01:13.1,95,0,17,4215,11,18,1,7,,,
01:14.2,95,0,9,9999,11,18,1,8,,,
01:14.4,95,0,5,9999,10,18,1,9,,,
01:14.7,95,0,14,9999,5,18,1,10,,,
01:13.9,95,0,19,9999,2,18,1,11,,,
01:13.8,95,0,16,4932,11,18,1,12,,,
01:14.1,95,0,8,3628,4,18,1,13,,,
01:15.2,94,0,21,9999,1,18,1,14,,,
01:14.7,94,0,20,9999,8,18,1,15,,,
01:14.4,94,0,18,4218,6,18,1,16,,,
01:14.3,94,0,25,9999,4,18,1,17,,,
01:13.5,94,0,24,4614,6,18,1,18,,,
01:14.2,94,0,15,4588,3,18,1,19,,,
01:14.3,94,0,11,9999,2,18,1,20,,,
01:14.3,94,0,26,4939,7,18,1,22,,,
01:14.2,94,0,27,9999,1,18,1,23,,,
01:13.9,94,0,22,9999,8,18,1,24,,,
01:15.2,93,0,2,4587,2,18,1,25,,,
01:13.9,93,0,3,3667,11,18,1,26,,,
01:14.5,83,1,23,9999,10,18,1,27,,,
01:00.3,110,0,1,4931,4,11,1,1,,,
01:00.4,110,0,2,4587,2,11,1,2,,,
01:00.3,110,0,3,3628,4,11,1,3,,,
01:00.6,110,0,20,9999,8,11,1,4,,,
01:00.7,110,0,18,4215,11,11,1,5,,,
01:00.7,110,0,4,4588,3,11,1,6,,,
01:00.8,110,0,10,4905,4,11,1,7,,,
01:00.7,110,0,6,4511,2,11,1,8,,,
01:00.1,110,0,15,4932,11,11,1,9,,,
01:00.6,110,0,5,3668,10,11,1,10,,,
01:00.9,110,0,8,9999,5,11,1,11,,,
01:01.0,110,0,26,9999,10,11,1,12,,,
01:00.6,110,0,14,3667,11,11,1,13,,,
01:00.6,110,0,7,4559,3,11,1,14,,,
01:00.3,110,0,27,9999,2,11,1,15,,,
01:00.5,110,0,16,4218,6,11,1,16,,,
01:00.0,110,0,25,4614,6,11,1,17,,,
01:00.6,110,0,12,9999,1,11,1,18,,,
01:00.7,110,0,22,9999,4,11,1,20,,,
01:00.3,109,0,23,9999,11,11,1,21,,,
00:59.4,95,0,21,9999,5,11,1,22,,,
00:59.9,91,0,17,9999,8,11,1,23,,,
01:01.1,89,1,9,9999,10,11,1,24,,,
01:00.5,77,1,19,4939,7,11,1,25,,,
01:00.8,50,1,24,9999,1,11,1,26,,,
,1,1,13,9999,2,11,1,27,,,
00:26.0,260,0,3,4215,11,13,0,1,,,
00:26.0,260,0,5,4559,3,13,0,2,,,
00:26.1,260,0,1,3667,11,13,0,3,,,
00:26.1,260,0,11,4932,11,13,0,4,,,
00:26.3,260,0,18,9999,1,13,0,5,,,
00:25.8,260,0,16,9999,10,13,0,6,,,
00:26.1,260,0,13,9999,2,13,0,7,,,
00:26.3,260,0,4,9999,11,13,0,8,,,
00:26.3,260,0,6,4905,4,13,0,9,,,
00:26.3,260,0,15,9999,8,13,0,10,,,
00:26.3,260,0,24,9999,1,13,0,12,,,
00:26.3,260,0,17,9999,4,13,0,13,,,
00:26.1,259,0,14,9999,5,13,0,14,,,
00:26.2,243,0,19,9999,2,13,0,15,,,
00:26.5,211,1,10,4588,3,13,0,16,,,
00:26.1,200,1,7,4587,2,13,0,17,,,
00:26.1,185,1,2,4511,2,13,0,18,,,
00:26.4,100,1,8,3628,4,13,0,19,,,
00:26.6,64,1,21,4931,4,13,0,20,,,
00:26.5,64,1,23,4614,6,13,0,21,,,
00:26.8,54,1,22,9999,6,13,0,22,,,
00:27.9,4,1,9,3668,10,13,0,23,,,
00:28.0,2,1,12,9999,5,13,0,24,,,
01:11.7,85,0,2,3667,11,3,1,1,,,
01:12.6,85,0,3,9999,5,3,1,2,,,
01:12.4,85,0,5,4511,2,3,1,3,,,
01:12.4,85,0,10,4587,2,3,1,4,,,
01:12.6,85,0,1,4559,3,3,1,5,,,
01:12.4,85,0,7,9999,8,3,1,6,,,
01:12.5,85,0,16,3668,10,3,1,7,,,
01:12.7,85,0,20,4215,11,3,1,8,,,
01:12.5,85,0,11,4905,4,3,1,9,,,
01:12.6,85,0,15,9999,10,3,1,10,,,
01:12.4,85,0,8,4218,6,3,1,11,,,
01:12.9,85,0,4,4938,10,3,1,12,,,
01:12.7,85,0,19,4588,3,3,1,13,,,
01:12.7,85,0,17,9999,5,3,1,14,,,
01:12.8,85,0,14,9999,1,3,1,15,,,
01:12.7,85,0,12,9999,11,3,1,16,,,
01:12.6,85,0,26,3628,4,3,1,17,,,
01:12.6,85,0,13,9999,2,3,1,18,,,
01:12.7,85,0,22,9999,4,3,1,19,,,
01:12.9,85,0,23,9999,8,3,1,21,,,
01:13.1,85,0,24,9999,2,3,1,22,,,
01:12.8,85,0,21,4932,11,3,1,23,,,
01:12.5,85,0,9,4614,6,3,1,24,,,
01:13.9,83,0,27,9999,5,3,1,25,,,
01:14.4,81,0,28,9999,1,3,1,26,,,
01:12.1,67,1,6,4931,4,3,1,27,,,
01:16.7,80,0,18,4905,4,10,2,1,,,
01:16.9,80,0,2,3628,4,10,2,2,,,
01:17.4,80,0,10,9999,2,10,2,3,,,
01:17.5,80,0,14,9999,2,10,2,4,,,
01:17.4,80,0,13,3668,10,10,2,5,,,
01:17.8,80,0,26,9999,5,10,2,6,,,
01:17.6,80,0,9,4931,4,10,2,7,,,
01:17.4,80,0,4,4588,3,10,2,8,,,
01:17.7,80,0,15,9999,8,10,2,9,,,
01:17.3,80,0,12,4215,11,10,2,10,,,
01:17.6,80,0,17,4897,10,10,2,11,,,
01:17.8,80,0,20,4218,6,10,2,12,,,
01:16.4,80,0,8,4559,3,10,2,13,,,
01:17.4,80,0,11,3667,11,10,2,14,,,
01:17.2,80,0,6,9999,8,10,2,15,,,
01:17.2,80,0,5,9999,5,10,2,16,,,
01:16.7,80,0,3,4587,2,10,2,17,,,
01:16.3,74,1,1,4511,2,10,2,19,,,
01:19.3,70,1,27,9999,5,10,2,20,,,
01:17.7,68,1,7,9999,11,10,2,21,,,
01:16.8,67,0,23,4932,11,10,2,22,,,
01:18.4,37,1,19,9999,1,10,2,23,,,
01:18.1,24,1,22,4614,6,10,2,24,,,
01:18.1,19,1,24,9999,10,10,2,25,,,
01:18.7,18,1,25,9999,4,10,2,26,,,
01:49.0,5,1,16,9999,1,10,2,27,,,
01:09.0,80,0,1,4215,11,8,1,1,,,
01:09.4,80,0,3,4905,4,8,1,2,,,
01:09.5,80,0,7,4931,4,8,1,3,,,
01:09.6,80,0,5,3628,4,8,1,4,,,
01:09.5,80,0,6,4587,2,8,1,5,,,
01:09.3,80,0,8,3668,10,8,1,6,,,
01:09.6,80,0,18,9999,5,8,1,7,,,
01:09.6,80,0,20,4559,3,8,1,8,,,
01:09.5,80,0,22,4897,10,8,1,9,,,
01:09.7,80,0,19,9999,10,8,1,10,,,
01:09.9,80,0,12,9999,1,8,1,11,,,
01:09.8,80,0,14,4932,11,8,1,12,,,
01:09.1,80,0,2,4511,2,8,1,13,,,
01:10.0,80,0,15,9999,11,8,1,14,,,
01:09.6,80,0,24,4218,6,8,1,15,,,
01:10.0,80,0,11,4614,6,8,1,16,,,
01:09.3,80,0,9,9999,2,8,1,17,,,
01:08.7,80,0,23,9999,8,8,1,19,,,
01:09.7,79,0,26,9999,5,8,1,20,,,
01:09.9,79,0,21,9999,1,8,1,21,,,
01:10.4,79,0,25,9999,4,8,1,22,,,
01:08.9,78,0,13,4588,3,8,1,23,,,
01:09.2,78,0,10,9999,2,8,1,24,,,
01:38.5,3,1,4,3667,11,8,1,25,,,
01:36.4,3,1,16,9999,5,8,1,26,,,
01:48.6,55,0,5,4931,4,12,1,1,,,
01:49.0,55,0,2,4511,2,12,1,2,,,
01:49.3,55,0,4,3667,11,12,1,3,,,
01:49.1,55,0,13,3628,4,12,1,4,,,
01:49.0,55,0,7,9999,5,12,1,5,,,
01:49.0,55,0,18,4905,4,12,1,6,,,
01:49.5,55,0,9,4587,2,12,1,7,,,
01:49.7,55,0,20,9999,10,12,1,8,,,
01:49.2,55,0,10,4559,3,12,1,9,,,
01:49.4,55,0,14,3668,10,12,1,11,,,
01:49.9,55,0,16,9999,6,12,1,12,,,
01:49.3,55,0,8,9999,2,12,1,13,,,
01:49.7,55,0,17,4932,11,12,1,14,,,
01:49.3,55,0,19,9999,2,12,1,15,,,
01:49.3,55,0,11,9999,1,12,1,16,,,
01:49.1,55,0,3,9999,8,12,1,17,,,
01:49.7,55,0,6,9999,11,12,1,18,,,
01:50.3,55,0,25,9999,5,12,1,19,,,
01:50.1,55,0,15,4218,6,12,1,20,,,
01:48.7,55,0,1,4215,11,12,1,21,,,
01:50.4,54,0,23,9999,4,12,1,22,,,
01:49.6,50,1,12,9999,5,12,1,23,,,
01:50.0,33,1,21,9999,3,12,1,24,,,
01:50.8,19,1,24,9999,1,12,1,25,,,
01:17.1,70,0,16,4559,3,2,2,1,,,
01:16.4,70,0,1,4215,11,2,2,2,,,
01:16.4,70,0,4,4931,4,2,2,3,,,
01:16.3,70,0,2,4511,2,2,2,4,,,
01:16.7,70,0,9,3668,10,2,2,5,,,
01:16.6,70,0,20,3667,11,2,2,6,,,
01:16.4,70,0,6,3628,4,2,2,7,,,
01:17.2,70,0,10,9999,11,2,2,8,,,
01:16.9,70,0,22,4905,4,2,2,9,,,
01:17.5,70,0,12,4897,10,2,2,10,,,
01:17.1,70,0,17,9999,2,2,2,11,,,
01:17.1,70,0,19,9999,10,2,2,12,,,
01:17.4,70,0,7,4587,2,2,2,13,,,
01:17.2,70,0,14,9999,2,2,2,14,,,
01:17.0,70,0,8,4218,6,2,2,15,,,
01:17.5,70,0,13,9999,1,2,2,16,,,
01:17.8,70,0,11,9999,5,2,2,17,,,
01:17.0,70,0,3,4614,6,2,2,18,,,
01:17.1,69,0,18,9999,8,2,2,19,,,
01:17.5,69,0,21,4932,11,2,2,20,,,
01:17.6,69,0,25,9999,4,2,2,21,,,
01:17.9,61,0,24,9999,1,2,2,23,,,
01:16.9,57,1,5,9999,5,2,2,24,,,
01:17.3,46,1,23,9999,3,2,2,25,,,
01:17.2,70,0,15,4905,4,2,2,1,,,
01:17.3,70,0,12,4614,6,2,2,2,,,
01:17.2,70,0,1,4559,3,2,2,3,,,
01:17.2,70,0,16,9999,10,2,2,4,,,
01:17.5,70,0,20,3668,10,2,2,5,,,
01:17.6,70,0,21,4897,10,2,2,6,,,
01:17.7,70,0,2,4587,2,2,2,7,,,
01:17.0,70,0,11,3628,4,2,2,8,,,
01:17.4,70,0,4,9999,5,2,2,9,,,
01:16.6,70,0,5,4215,11,2,2,10,,,
01:17.5,70,0,10,9999,1,2,2,11,,,
01:17.2,70,0,9,9999,11,2,2,12,,,
01:17.8,70,0,17,4218,6,2,2,13,,,
01:17.5,70,0,6,4511,2,2,2,14,,,
01:17.6,70,0,25,4931,4,2,2,15,,,
01:17.6,70,0,19,9999,8,2,2,16,,,
01:17.7,70,0,13,9999,2,2,2,17,,,
01:19.5,69,0,24,9999,1,2,2,18,,,
01:18.2,67,0,23,4932,11,2,2,19,,,
01:16.9,67,0,7,3667,11,2,2,20,,,
01:17.1,65,0,8,9999,2,2,2,21,,,
01:17.7,63,1,3,9999,5,2,2,23,,,
01:18.6,49,1,22,9999,4,2,2,24,,,
01:18.3,23,1,14,4588,3,2,2,25,,,
00:40.1,200,0,8,9999,8,4,0,1,,,
00:39.8,200,0,6,4931,4,4,0,2,,,
00:40.1,200,0,26,9999,11,4,0,3,,,
00:40.1,200,0,12,4559,3,4,0,4,,,
00:40.1,200,0,4,9999,6,4,0,5,,,
00:39.6,200,0,23,4897,10,4,0,6,,,
00:40.2,200,0,31,9999,8,4,0,7,,,
00:40.1,200,0,3,4614,6,4,0,8,,,
00:40.0,200,0,24,9999,3,4,0,9,,,
00:39.9,200,0,5,9999,4,4,0,10,,,
00:40.2,200,0,9,4905,4,4,0,11,,,
00:40.3,200,0,21,4215,11,4,0,12,,,
00:40.3,200,0,19,4218,6,4,0,13,,,
00:40.1,200,0,15,9999,10,4,0,14,,,
00:40.2,200,0,22,9999,1,4,0,15,,,
00:40.2,200,0,2,4511,2,4,0,16,,,
00:40.3,200,0,1,3628,4,4,0,17,,,
00:40.0,200,0,20,9999,8,4,0,18,,,
00:39.9,200,0,25,9999,2,4,0,19,,,
00:40.3,200,0,17,4932,11,4,0,20,,,
00:40.3,200,0,16,9999,2,4,0,21,,,
00:40.1,200,0,7,9999,2,4,0,22,,,
00:40.5,199,0,30,9999,1,4,0,23,,,
00:40.5,199,0,13,9999,5,4,0,25,,,
00:40.3,199,0,27,9999,1,4,0,26,,,
00:40.1,199,0,14,4588,3,4,0,27,,,
00:40.2,199,0,11,9999,5,4,0,28,,,
00:40.3,198,0,10,4587,2,4,0,29,,,
00:40.0,197,0,32,3667,11,4,0,30,,,
00:40.2,118,1,18,3668,10,4,0,32,,,
00:40.9,32,1,28,9999,2,4,0,33,,,
01:10.9,85,0,7,4614,6,3,1,1,,,
01:10.9,85,0,1,9999,5,3,1,2,,,
01:11.1,85,0,4,4931,4,3,1,3,,,
01:11.4,85,0,2,4215,11,3,1,4,,,
01:11.9,85,0,11,3668,10,3,1,5,,,
01:11.8,85,0,10,9999,11,3,1,6,,,
01:11.7,85,0,14,4587,2,3,1,7,,,
01:11.7,85,0,5,4932,11,3,1,8,,,
01:11.7,85,0,16,3628,4,3,1,9,,,
01:11.5,85,0,15,4905,4,3,1,10,,,
01:11.5,85,0,12,3667,11,3,1,11,,,
01:11.8,85,0,19,9999,2,3,1,12,,,
01:11.6,85,0,8,4511,2,3,1,13,,,
01:11.8,85,0,9,9999,5,3,1,14,,,
01:11.8,85,0,18,4559,3,3,1,15,,,
01:11.8,85,0,17,9999,10,3,1,16,,,
01:11.5,85,0,13,4588,3,3,1,17,,,
01:11.9,85,0,22,9999,2,3,1,18,,,
01:11.9,84,0,20,9999,1,3,1,19,,,
01:11.8,84,0,24,9999,1,3,1,20,,,
01:12.2,84,0,25,9999,3,3,1,21,,,
01:12.2,84,0,21,9999,1,3,1,22,,,
01:11.3,84,0,3,9999,8,3,1,23,,,
01:12.6,84,0,23,9999,4,3,1,24,,,
01:11.3,50,1,6,4218,6,3,1,25,,,
00:24.1,248,0,4,4559,3,15,0,1,,,
00:24.1,248,0,6,4215,11,15,0,2,,,
00:24.0,248,0,9,3668,10,15,0,3,,,
00:24.0,248,0,1,3628,4,15,0,4,,,
00:24.1,248,0,10,4511,2,15,0,5,,,
00:24.0,248,0,8,9999,11,15,0,6,,,
00:23.9,248,0,2,4931,4,15,0,7,,,
00:24.2,248,0,7,4932,11,15,0,8,,,
00:24.1,248,0,12,4614,6,15,0,9,,,
00:24.2,248,0,21,9999,2,15,0,10,,,
00:24.1,248,0,19,9999,6,15,0,11,,,
00:23.9,248,0,13,4905,4,15,0,12,,,
00:24.1,248,0,3,3667,11,15,0,13,,,
00:24.0,247,0,11,9999,10,15,0,14,,,
00:24.0,246,0,20,9999,4,15,0,15,,,
00:23.9,246,0,17,4588,3,15,0,16,,,
00:24.0,115,1,5,9999,8,15,0,17,,,
00:25.1,30,1,22,9999,2,15,0,18,,,
,0,1,14,9999,1,15,0,19,,,
,0,1,15,4587,2,15,0,20,,,
,0,1,16,9999,5,15,0,21,,,
,0,1,18,9999,5,15,0,22,,,
,0,1,23,9999,1,15,0,23,,,
00:23.7,212,0,3,3628,4,15,0,1,,,
00:24.0,212,0,15,4932,11,15,0,2,,,
00:23.9,212,0,11,4559,3,15,0,3,,,
00:23.9,212,0,1,4931,4,15,0,4,,,
00:23.8,212,0,13,3668,10,15,0,5,,,
00:24.0,212,0,10,4215,11,15,0,6,,,
00:23.7,212,0,6,9999,8,15,0,7,,,
00:23.9,212,0,16,4587,2,15,0,8,,,
00:23.9,212,0,12,9999,10,15,0,9,,,
00:24.0,212,0,5,9999,11,15,0,10,,,
00:23.9,212,0,23,9999,4,15,0,11,,,
00:24.1,212,0,19,9999,5,15,0,12,,,
00:23.8,212,0,18,4588,3,15,0,13,,,
00:24.0,212,0,2,3667,11,15,0,14,,,
00:24.1,212,0,14,9999,5,15,0,15,,,
00:23.8,212,0,21,9999,2,15,0,16,,,
00:24.0,212,0,17,9999,6,15,0,17,,,
00:24.3,212,0,22,9999,1,15,0,18,,,
00:23.7,211,0,9,4905,4,15,0,19,,,
00:24.1,211,0,8,4614,6,15,0,20,,,
00:23.9,190,1,4,4511,2,15,0,22,,,
00:24.2,158,1,20,9999,2,15,0,23,,,
00:24.2,55,1,7,9999,1,15,0,24,,,
01:01.6,100,0,1,4511,2,14,2,1,,,
01:01.7,100,0,3,4215,11,14,2,2,,,
01:01.7,100,0,4,9999,11,14,2,3,,,
01:01.9,100,0,2,9999,8,14,2,4,,,
01:01.9,100,0,8,3628,4,14,2,5,,,
01:01.9,100,0,15,9999,10,14,2,6,,,
01:01.7,100,0,16,4905,4,14,2,7,,,
01:01.9,100,0,20,3667,11,14,2,8,,,
01:02.0,100,0,7,4614,6,14,2,9,,,
01:02.0,100,0,5,9999,1,14,2,10,,,
01:01.6,100,0,14,4932,11,14,2,11,,,
01:01.9,100,0,17,4588,3,14,2,12,,,
01:02.2,100,0,18,9999,5,14,2,13,,,
01:02.3,100,0,13,9999,2,14,2,14,,,
01:02.0,100,0,9,3668,10,14,2,15,,,
01:01.8,100,0,19,4218,6,14,2,16,,,
01:01.5,99,0,10,4931,4,14,2,17,,,
01:02.2,99,0,12,9999,2,14,2,18,,,
01:02.0,99,0,6,4559,3,14,2,19,,,
01:02.3,99,0,21,9999,5,14,2,20,,,
01:02.1,98,0,11,4587,2,14,2,21,,,
01:02.7,95,0,23,9999,4,14,2,22,,,
01:02.7,67,1,24,9999,1,14,2,23,,,
01:07.9,90,0,3,4931,4,1,1,1,,,
01:07.8,90,0,4,3667,11,1,1,2,,,
01:07.7,90,0,5,3628,4,1,1,3,,,
01:06.8,90,0,1,4559,3,1,1,4,,,
01:07.2,90,0,16,9999,1,1,1,5,,,
01:07.2,90,0,14,4614,6,1,1,6,,,
